target_pos_0,target_pos_1,target_pos_2,target_pos_3,target_pos_4,target_pos_5,target_pos_6,target_pos_7,target_pos_8,target_pos_9,target_pos_10,target_pos_11,target_pos_12,target_pos_13,target_pos_14,target_pos_15,target_pos_16,target_pos_17,target_pos_18,target_pos_19,target_pos_20,target_pos_21,target_pos_22,target_pos_23,target_pos_24,target_pos_25,target_pos_26,target_pos_27,target_pos_28,target_pos_29
0.0010569742529758517,-0.006477284089510409,-0.00016008429485758904,0.00023894008220752972,-0.14885270477254026,0.4509846547493411,-0.30213194997680076,0.00016008429485758904,-0.00016008429485758904,0.00023894008220752972,-0.14892438679720263,0.4509846547493411,-0.3020602679521385,0.00016008429485758904,0.0774115403605237,0.2585087115738907,0.07840971859670602,0.16738450362742788,8.052385635204883e-05,-8.639002782186037e-09,3.5902238908479856e-09,0.07621683994948601,0.260210440373489,0.0821178120591977,0.16616973881283933,0.000908699494627915,-6.193135580944465e-09,-2.154132652459964e-09,0.0,0.0
0.0011558217063038251,-0.007083034924904252,-0.0001750552601577614,0.00026128558263735957,-0.1497971585457031,0.45250183066865923,-0.3027046721229561,0.0001750552601577614,-0.0001750552601577614,0.00026128558263735957,-0.14987554422049443,0.45250183066865923,-0.3026262864481648,0.0001750552601577614,0.07648991529411665,0.2582009699579734,0.07758144242345909,0.16671598850918537,8.805438806570017e-05,-9.446915956899742e-09,3.925978983735456e-09,0.07518348738092981,0.2600618431810254,0.0816363140543285,0.16538761978421165,0.0009936804018084782,-6.772313057186364e-09,-2.355585550888479e-09,0.0,0.0
0.0012562333653675392,-0.0076983714289142495,-0.00019026313262148406,0.000283984688129976,-0.15075655777228314,0.4540430150494524,-0.3032864572771692,0.00019026313262148406,-0.00019026313262148406,0.000283984688129976,-0.15084175317872225,0.4540430150494524,-0.30320126187073015,0.00019026313262148406,0.07555370602582538,0.25788835850287933,0.07674005924242035,0.16603689451260883,9.570408623739455e-05,-1.0267613906327616e-08,4.267047213425309e-09,0.07413378258517545,0.25991089452099286,0.08114719661248236,0.16459312415882377,0.0010800060843774292,-7.360655693478905e-09,-2.5602263289091766e-09,0.0,0.0
0.0013576619624048546,-0.00831993986916856,-0.00020562502567554705,0.0003069136830852053,-0.15172567349507934,0.4555998080650969,-0.3038741345700175,0.00020562502567554705,-0.00020562502567554705,0.0003069136830852053,-0.15181774760000505,0.4555998080650969,-0.3037820604650919,0.00020562502567554705,0.07460801512198462,0.25757258101644354,0.07589015479487604,0.1653509228637835,0.00010343125816691668,-1.109662362868517e-08,4.611569675796852e-09,0.07307344670655852,0.25975841709999886,0.0806531255416971,0.16379058212947395,0.001167206046542196,-7.954956880540485e-09,-2.766939644920552e-09,0.0,0.0
0.0014596087164482317,-0.00894468364706405,-0.00022106539632611477,0.0003299598128497984,-0.15269974003171033,0.4571645540962776,-0.3044648140645672,0.00022106539632611477,-0.00022106539632611477,0.0003299598128497984,-0.1527987279755654,0.4571645540962776,-0.30436582612071217,0.00022106539632611477,0.07365749307207944,0.25725519035264227,0.07503590853489578,0.16466144686779988,0.00011119790504126974,-1.1929868420917298e-08,4.957852161799184e-09,0.07200769400783039,0.2596051607345429,0.08015653046491848,0.16298394024281254,0.001254851477466699,-8.552294108055957e-09,-2.974708974285816e-09,0.0,0.0
0.0015616467567575966,-0.009569986839795435,-0.0002365195927604986,0.00035302657882935895,-0.15367467877754293,0.45873070124928644,-0.3050560224717435,0.0002365195927604986,-0.0002365195927604986,0.00035302657882935895,-0.15378058675119186,0.45873070124928644,-0.30495011449809456,0.0002365195927604986,0.0727061198954318,0.25693751548745736,0.07418089735648295,0.163971353493757,0.000118971506410634,-1.2763859326220412e-08,5.30444471981333e-09,0.07094098700128494,0.25945176713861323,0.07965949072160101,0.16217657606414182,0.0013425753888116434,-9.150166209737331e-09,-3.1826643467128963e-09,0.0,0.0
0.001663446347990111,-0.010193828783676818,-0.00025193767483143453,0.0003760394409017387,-0.15464733922360394,0.46029318852856865,-0.30564584930496475,0.00025193767483143453,-0.00025193767483143453,0.0003760394409017387,-0.1547601510558746,0.46029318852856865,-0.30553303747269406,0.00025193767483143453,0.07175696994901302,0.2566205829853962,0.07332788422336355,0.16328287277444054,0.0001267269419267076,-1.35959013077607e-08,5.650227337973171e-09,0.06987677274450428,0.2592987320027366,0.07916361249282844,0.16137109858618096,0.001430094301259956,-9.746641165312328e-09,-3.3901337556068578e-09,0.0,0.0
0.0017648019080981606,-0.01081494964354916,-0.00026728850605945293,0.000398951925095392,-0.15561575710339964,0.4618488605252433,-0.30623310342184373,0.00026728850605945293,-0.00026728850605945293,0.000398951925095392,-0.15573544268092837,0.4618488605252433,-0.30611341784431495,0.00026728850605945293,0.07081196002037715,0.2563050328847137,0.0724785917769001,0.16259739508160256,0.00013444854965711703,-1.442431407495747e-08,5.994501715845375e-09,0.06881720039490015,0.25914636437802235,0.07866989719383637,0.16056913445307677,0.0015172314722824353,-1.0340514406656136e-08,-3.5966982210348597e-09,0.0,0.0
0.0018656517707591155,-0.011432971519677145,-0.0002825627467565275,0.00042175009109327006,-0.1565793432162058,0.46339677074391195,-0.3068174275277062,0.0002825627467565275,-0.0002825627467565275,0.00042175009109327006,-0.1567058682435339,0.46339677074391195,-0.30669090250037806,0.0002825627467565275,0.06987166506848139,0.2559910571710719,0.07163353674002282,0.1619153374706914,0.00014213163165383632,-1.524859360840697e-08,6.3370583914642e-09,0.06776291461301501,0.2589947569673383,0.07817864520880581,0.1597711715924666,0.0016039338862488027,-1.0931424611914647e-08,-3.802232065915591e-09,0.0,0.0
0.0019659931561311892,-0.012047903341134437,-0.0002977608160167314,0.0004444343147121063,-0.15753811126750433,0.4649369412903599,-0.3073988300228556,0.0002977608160167314,-0.0002977608160167314,0.0004444343147121063,-0.1576714415619181,0.4649369412903599,-0.30726549972844186,0.0002977608160167314,0.06893607092356857,0.25567865088345937,0.07079270638552629,0.16123671171255904,0.00014977774430150926,-1.6068442986923662e-08,6.677767728309041e-09,0.06671389935000802,0.25884390927328055,0.0776898200463726,0.15897719817718928,0.0016901966542722537,-1.1519440334514925e-08,-4.006613297340063e-09,0.0,0.0
0.0020658047742944346,-0.012659760866584104,-0.00031288422074423895,0.000467005438772712,-0.15849208460949796,0.46646941018017596,-0.3079773255706781,0.00031288422074423895,-0.00031288422074423895,0.000467005438772712,-0.15863218624112987,0.46646941018017596,-0.3078372239390461,0.00031288422074423895,0.06800515031747253,0.2553678036238679,0.06995607624847547,0.16056162220425296,0.00015739522362152603,-1.688214395440886e-08,7.0158804995104014e-09,0.06567012312360895,0.2586938269647032,0.07720324363972085,0.15818719218020239,0.0017759873990888467,-1.210491464100974e-08,-4.209143391143599e-09,0.0,0.0
0.002165045703202363,-0.013268560031312798,-0.00032793539293200416,0.0004894645280781619,-0.15944128586630962,0.46799421467338004,-0.3085529288070705,0.00032793539293200416,-0.00032793539293200416,0.0004894645280781619,-0.15958812522473317,0.46799421467338004,-0.3084060894486469,0.00032793539293200416,0.0670788730008102,0.2550585029335719,0.06912361921871801,0.15989027349713866,0.00016499911498374126,-1.768654539287478e-08,7.350023043805823e-09,0.06463155036041937,0.25854452352331,0.07671860138230896,0.1574011299620377,0.0018612452689396155,-1.2688479265662096e-08,-4.4085440055930175e-09,0.0,0.0
0.002263659692075207,-0.013874316891931991,-0.00034291748634427804,0.0005118128201135608,-0.16038573706786216,0.4695113913986769,-0.3091256543308149,0.00034291748634427804,-0.00034291748634427804,0.0005118128201135608,-0.1605392809138963,0.4695113913986769,-0.3089721104847807,0.00034291748634427804,0.06615720642207211,0.2547507347535363,0.06829530614372523,0.15922294834740397,0.0001726097012773837,-1.8477377583165652e-08,7.6783342193131e-09,0.0635981423215043,0.2583960185340518,0.07623547208954808,0.15661898664584875,0.001945887180821059,-1.3270983471855836e-08,-4.60308415261165e-09,0.0,0.0
