target_pos_0,target_pos_1,target_pos_2,target_pos_3,target_pos_4,target_pos_5,target_pos_6,target_pos_7,target_pos_8,target_pos_9,target_pos_10,target_pos_11,target_pos_12,target_pos_13,target_pos_14,target_pos_15,target_pos_16,target_pos_17,target_pos_18,target_pos_19,target_pos_20,target_pos_21,target_pos_22,target_pos_23,target_pos_24,target_pos_25,target_pos_26,target_pos_27,target_pos_28,target_pos_29
0.005308981449616676,-0.09998450841151499,-0.0013717116110074743,-0.0026281929057029997,-0.24108926718235676,0.595993242591994,-0.35490397540963736,0.0013717116110074743,-0.0013717116110074743,-0.0026281929057029997,-0.24030080931064565,0.595993242591994,-0.35569243328134836,0.0013717116110074743,-0.009314965145919105,0.2217584393235661,-0.0003556798741222777,0.11423306117519987,0.001330097844310123,2.5691362373291994e-08,-1.5948744116031783e-09,0.0038259993825959303,0.23633358708164123,0.03546949396131888,0.09069844938685302,0.00361120298146094,1.2367905828872947e-09,6.419550006768968e-09,0.0,0.0
0.005343100071716194,-0.10049624742782638,-0.001381667423315147,-0.002644237649906912,-0.24163952416930254,0.5968594489425563,-0.3552199247732538,0.001381667423315147,-0.001381667423315147,-0.002644237649906912,-0.24084625287433026,0.5968594489425563,-0.35601319606822596,0.001381667423315147,-0.009846664454530907,0.22155039576978683,-0.0008365656251547143,0.11400980615245082,0.0013435493665531365,2.4591145501666534e-08,-1.5495133683262588e-09,0.003374523795003686,0.2362314189005199,0.03503644610279231,0.09024495713991876,0.003608243345064197,1.0121036202582266e-09,6.461958093574734e-09,0.0,0.0
0.0053772767924703865,-0.10100440668432796,-0.0013916688211783718,-0.002660284278137083,-0.24218692100632364,0.5977211189919974,-0.3555341979856739,0.0013916688211783718,-0.0013916688211783718,-0.002660284278137083,-0.2413888357228823,0.5977211189919974,-0.35633228326911515,0.0013916688211783718,-0.010376142366817153,0.22134384475510246,-0.0013153652971316834,0.1137911425606732,0.0013571530294826256,2.3305053811831346e-08,-1.4970162963267576e-09,0.002925279023868296,0.23613123192800833,0.03460045475349333,0.08979373235421917,0.0036044617688826192,7.441330849234145e-10,6.504154139946471e-09,0.0,0.0
0.00541152437753015,-0.10150894578664722,-0.0014017210210901109,-0.0026763374685518137,-0.2427314657790049,0.5985782637028773,-0.3558467979238724,0.0014017210210901109,-0.0014017210210901109,-0.0026763374685518137,-0.24192856453843914,0.5985782637028773,-0.35664969916443806,0.0014017210210901109,-0.01090343494406183,0.22113880464010172,-0.0017921074952155875,0.1135772458413552,0.001370920597969933,2.1823090917728003e-08,-1.436998527331595e-09,0.0024782523986972703,0.2360331002021998,0.03416124297054341,0.08934476369244808,0.003599814592764221,4.3056017319238187e-10,6.5461392060863495e-09,0.0,0.0
0.005445852195888584,-0.10200983942282615,-0.0014118278236687413,-0.0026924006793249107,-0.24327316811904245,0.5994308969744264,-0.35615772885538405,0.0014118278236687413,-0.0014118278236687413,-0.0026924006793249107,-0.24246544791524477,0.5994308969744264,-0.35696544905918165,0.0014118278236687413,-0.011428571697181407,0.22093528710168503,-0.0022668160420874456,0.11336823991374406,0.0013848605806704478,2.0138099423662554e-08,-1.3691846183508355e-09,0.002033431699443177,0.23593707596265714,0.0337186096476349,0.08889803987398584,0.0035942705690223263,6.972483899544518e-11,6.587914346895528e-09,0.0,0.0
0.005480266020923915,-0.10250707825204135,-0.0014219915306901546,-0.002708476077216029,-0.24381203929930811,0.6002790358216882,-0.3564669965223801,0.0014219915306901546,-0.0014219915306901546,-0.002708476077216029,-0.24299949647614308,0.6002790358216882,-0.3572795393455451,0.0014219915306901546,-0.011951575206748295,0.22073329673938238,-0.0027395097012601526,0.11316419415106932,0.0013989780391396058,1.8245927434512093e-08,-1.2934147578480626e-09,0.0015908051793318816,0.2358431883710223,0.03327243395972553,0.08845354967461591,0.0035878115904563425,-3.393355689443287e-10,6.629480612000661e-09,0.0,0.0
0.005514767913414849,-0.1030006694273309,-0.0014322128963024238,-0.0027245644955717564,-0.24434809228989018,0.6011227004810784,-0.3567746081911884,0.0014322128963024238,-0.0014322128963024238,-0.0027245644955717564,-0.24353072294121844,0.6011227004810784,-0.3575919775398601,0.0014322128963024238,-0.012472460899687343,0.22053283084380207,-0.0032102020144998563,0.11296512160240534,0.0014132744755902139,1.614552646894589e-08,-1.2096485327686055e-09,0.0011503615781714716,0.23575144275866672,0.032822677976555414,0.08801128192624283,0.0035804331184512714,-7.96863587235048e-10,6.670839045780269e-09,0.0,0.0
0.005549356186118478,-0.10349063675415816,-0.001442491112252123,-0.002740665421610281,-0.24488134177530618,0.6019619144427354,-0.35708057266742926,0.001442491112252123,-0.001442491112252123,-0.002740665421610281,-0.24405914214882288,0.6019619144427354,-0.35790277229391254,0.001442491112252123,-0.012991236981861977,0.22033387932640006,-0.0036789012527849016,0.11277097845394513,0.0014277477988978934,1.3838981118646035e-08,-1.117966069621327e-09,0.0007120901261894616,0.23566182039874692,0.03236938745414245,0.08757122551661162,0.0035721443126555566,-1.302374755649324e-09,6.711990687390978e-09,0.0,0.0
0.005584025449502931,-0.10397702048663308,-0.0014528238269522443,-0.002756777012843233,-0.2454118041330814,0.6027967044100225,-0.35738490027694114,0.0014528238269522443,-0.0014528238269522443,-0.002756777012843233,-0.24458477102922818,0.6027967044100225,-0.35821193338079427,0.0014528238269522443,-0.01350790452577056,0.22013642480976342,-0.004145610480234665,0.11258166472348821,0.0014423923684634009,1.133147079479757e-08,-1.0185665627437073e-09,0.0002759805384456383,0.23557427880004356,0.03191269081336628,0.08713336938902856,0.003562967863729377,-1.8546664934784575e-09,6.752936570793633e-09,0.0,0.0
0.005618766738229,-0.10445987676320291,-0.0014632071982225035,-0.0027728961424890062,-0.24593949737388618,0.6036271001865507,-0.3576876028126645,0.0014632071982225035,-0.0014632071982225035,-0.0027728961424890062,-0.24510762853113927,0.6036271001865507,-0.35851947165541137,0.0014632071982225035,-0.014022457712577397,0.21994044287760509,-0.00461032773044342,0.11239702618197665,0.0014571991155425427,8.631163901411783e-09,-9.117642028143064e-10,-0.00015797700013233393,0.23548875251997464,0.031452796314705295,0.08669770254208342,0.0035529395306480374,-2.4518426556148736e-09,6.793677724779275e-09,0.0,0.0
