-1.27706,-0.195622,-17.8156,27.5172,-9.71181,1.27706,-1.27706,-0.195622,-17.7569,27.5172,-9.77049,1.27706,12.1785,18.1609,-41.5132,31.8566,43.0908,1.43921,-25.2252,13.1566,33.225,-49.6871,52.7056,65.4273,11.6095,-14.0339,0.146717,-0.753205
-1.27695,-0.195253,-17.8153,27.5172,-9.71206,1.27695,-1.27695,-0.195253,-17.7567,27.5172,-9.77063,1.27695,12.177,18.162,-41.5097,31.8562,43.0859,1.44026,-25.2243,13.1532,33.2245,-49.6841,52.7052,65.4245,11.6087,-14.0341,0.14644,-0.753122
-1.27683,-0.19488,-17.8151,27.5172,-9.71231,1.27683,-1.27683,-0.19488,-17.7566,27.5172,-9.77077,1.27683,12.1754,18.1632,-41.5062,31.8558,43.081,1.44134,-25.2233,13.1498,33.2239,-49.681,52.7049,65.4216,11.6079,-14.0343,0.14616,-0.753037
-1.27672,-0.194505,-17.8148,27.5172,-9.71257,1.27672,-1.27672,-0.194505,-17.7564,27.5172,-9.77092,1.27672,12.1738,18.1644,-41.5025,31.8554,43.0759,1.44245,-25.2224,13.1464,33.2234,-49.6778,52.7045,65.4187,11.6072,-14.0345,0.145878,-0.752951
-1.27661,-0.194131,-17.8148,27.5174,-9.71286,1.27661,-1.27661,-0.194131,-17.7566,27.5174,-9.7711,1.27661,12.1723,18.1655,-41.4989,31.8551,43.0709,1.44356,-25.2215,13.1429,33.2228,-49.6746,52.7042,65.4157,11.6064,-14.0347,0.145599,-0.752865
-1.27649,-0.193762,-17.8145,27.5174,-9.71312,1.27649,-1.27649,-0.193762,-17.7564,27.5174,-9.77125,1.27649,12.1707,18.1666,-41.4954,31.8547,43.0659,1.44464,-25.2205,13.1395,33.2223,-49.6713,52.7038,65.4128,11.6056,-14.0349,0.145322,-0.75278
-1.27638,-0.193396,-17.8143,27.5174,-9.71337,1.27638,-1.27638,-0.193396,-17.7563,27.5174,-9.77139,1.27638,12.1692,18.1678,-41.4918,31.8543,43.0609,1.4457,-25.2196,13.1362,33.2217,-49.6681,52.7034,65.4099,11.6048,-14.0351,0.145047,-0.752696
-1.27627,-0.193031,-17.814,27.5174,-9.71362,1.27627,-1.27627,-0.193031,-17.7561,27.5174,-9.77153,1.27627,12.1676,18.1689,-41.4883,31.8539,43.0559,1.44676,-25.2187,13.1328,33.2212,-49.6649,52.7031,65.4069,11.6041,-14.0354,0.144773,-0.752612
-1.27616,-0.192667,-17.8138,27.5174,-9.71387,1.27616,-1.27616,-0.192667,-17.756,27.5174,-9.77167,1.27616,12.1661,18.1701,-41.4847,31.8535,43.0509,1.44785,-25.2178,13.1294,33.2206,-49.6616,52.7027,65.4039,11.6033,-14.0356,0.1445,-0.752527
-1.27604,-0.192302,-17.8135,27.5174,-9.71412,1.27604,-1.27604,-0.192302,-17.7558,27.5174,-9.77181,1.27604,12.1645,18.1712,-41.4811,31.8531,43.0458,1.44896,-25.2169,13.126,33.22,-49.6582,52.7023,65.4009,11.6025,-14.0358,0.144226,-0.752443
